NU_INSCRICAO,NU_NOTA_MT
64596361ba2914a9656e04c7720a2956a00e51c7,472.37952
cc664dbabfc9fedfc92f66cd1c9149f3df584580,424.66116
ad7e78f08cf26ecea74316f3eaa7297f08eefecf,505.99677
c41de1d66943f86e42cf66b3dec6cc196ac456b4,420.9876
73f5617878676b211049c06a734395f316f7bce9,463.35864
40ea1311a656cb310e7d7f55baad87f4ec644371,445.46518
b794af00318eac2874056f5f23d8f64b2c82b9a6,451.70575
f0f2ece19ca0578e6fedbe8ca3d5a57fdadc5273,422.60397
de496a4c80faebcaca42aaab272740763522813b,472.37952
0f72ffb73755bc6cab86d6eb119c1bc4d804fc9c,506.77115
44f541751e2bed39d5c5cdc703e50b6a5f14dbf9,499.8197
c8c460680f42159f63af6082150e412024dec006,472.37952
c960037aaaff6addce26bd7b9bebb67d66815336,430.6928
29175318e03e967d7db83010ffc193639e75fb60,462.58826
aee562b057a663232ded7ad7dd99f532abd88f1c,484.3866
b7da24dcbc3e66fd8343c01d98b0f11ce60ba7b8,496.98184
fddd0c34d10074967156596c5bb565730c0516a6,506.209
25649c8b169c66dfc43ff7735ec439eeb4c43cb1,422.1697
72471abb641e03cc6e8f161cc33ef0b193f5fd69,472.37952
f7d67db97305c69b86014efc73a6474746cebe57,472.37952
0e218e7923ac1bf75819e9681926860fda5955c4,429.48865
6be0f430c65f5f310cf8bcb7811e72977ab8a36b,569.8668
aa8a567bfed4d996f644d2ae4a0410059ed559a8,449.60678
f3758a79f6787e87690a273be8877dd2559a2189,415.22488
0115b0abcaa64883c780f4395816c763b0ba1dba,463.935
c9c320120b3e986326fd27c64ebafddcb8a34ae5,507.30014
83e9189ad5e6803010e4a8d7786d83d51b4d072b,556.1824
1716bac5fa1b2e07c5309fd23296fb10f32a91fd,486.20944
f3ae54ab8cd7bdc856ae1731fe332129e6a4126f,472.37952
a53fd01604a639188125b62b59de2c93e885cdd5,472.37952
687448d804c924b64fb61ba94b1846007d6ab904,673.95386
ac8db41d3834313ad6c6470c89dc6fb894b09342,472.37952
834d210e7c1165c0ade65e4b2ab20c2c2e9ee774,472.37952
85d242dba50381621f3f44a46c8e19d4aa949196,423.9944
e673f673a923826e58dbbaee41347fc6c7190f6c,429.92694
745f26f46ea86ee7120e47c4e4454e9ff2014be3,472.37952
0e71b17a84b0708866e71f87089c8e446ea9dde4,472.37952
d8bb747e90924ca2da4811a86d612a811ca55ee8,421.45807
c6276f27d568361cee956964fb7149a64d477a72,500.31964
7f9b0537f2c38fb2c108b55e55618e9370a95c20,452.3797
ec5d23c2e9f157ccd0baa4b292e8dd2e2cedac5b,560.151
d9d847916197466389658a31c9a071bf751b2231,425.48956
f5cfb92ab9b6e8b882a01783c02a97c545773253,410.1496
8307b2142c7fc4bdebf29b89f9b63b2fcd1fa2fa,498.52322
7aed648c2c983a53e6bf18a80ff3fda2809f2828,427.7759
62980b7abb1768ca53fe76039d00c32db1111dd1,547.9552
9544b8ad1230e31ccfdecb9e3fd8464a8b86a2e6,433.04706
35582c4097fb4b06a91da19cd583772a9d86e9d7,472.37952
9beb191a3446fedd038a2acc53cc73a4d7addd98,432.89368
a696ba411198f3efa4ac94e1cf6969629f7e3fa9,512.22876
e3dbb8a1df52dd191d1698da978426270fdab4c8,576.97723
b6bee62d4d73657b0ef47f16f875418eb4c4ff2f,474.0279
69ab6ef02ad64662dcd5e81f34775331130b85ce,472.37952
c120e9b0c21634a8d6b4dee4381771ca01434b0a,472.37952
6e27fbdbe1c3535d01606cebf23168cbc867284a,467.68613
fd3347da636d6c597f6b9d5ac0ff04ab4aa9f45d,445.927
87881fe11de76bb58d4592ddc8f4036d231b14cf,472.37952
a1a1b7fdf66b55751b202714f1f342c5769d3b9a,472.37952
7ac5b8119b46505883764b15158768249a19bc75,475.58325
d796ef8338806bcdd5973ed6f1d4b5f027a5b53e,481.85617
77b4afdddd5906c700007d523aad010af744828a,517.5441
5d12fd63bca6cc3e4b5d575d15c83c9286f8cbb7,493.2805
0cb149aaae0d8f15b7376c63d0eddd4b7610faa4,435.929
962a5b091ed826bef75a8cd6a3640462ebf18c18,472.37952
0912901a9cf2c28f2f001c8b07b0b6745cfeef73,441.43457
6bf4b4e3dedcef47ed3dbe68785a1795238f1f94,472.37952
16c86751ae838343cf11f2b782cfd1a9351b7df9,437.00595
f5e18a31e75145ed9947397f7e97f7cdd65997c9,467.2929
44333fb503c4285b21500fd8cbe2d4b01f7c9a9a,566.6218
1aaacd35a610392bd3eb26cdc03b7df70e7338b6,448.38828
58373722411945d7bdef5cb5ede4459a9edcba13,709.8262
a4f9fdda97c0a5a9024f6397d5963b3233d525b3,472.37952
e5cce2a3c4b84cbc78ff429ca4ebbbfb2b92d82b,472.37952
fbbedf651635cb20ab7d73c0df10349ec19406f4,484.79553
ac0672791ab77daa1a88917319f6a81d48c039a2,460.85367
18971261007a7df90081e682f530b0bb933c7b05,427.0253
766e74a2b847193a0e72fd9ca7a5488467b4001f,635.93353
f8d2cb16b7a5e174fcc2b76d18f7d4fdd7ed13e6,640.02997
a046d5f1275b3d7c4c80de122f5783110bb139de,489.04333
c476c28c271114351f7df88e4ada53a02a6ab7fd,448.31137
2383fd53d2062cf9eb760ee159e8599d784ea3ad,525.93475
6cf4378e9b737cde762f847a4133c0f0a51af8fb,442.4046
afbb1c4fc0d85ac65b11f016c8c2489b8175f6a9,472.37952
537e2b3126d1ac5dbbcfde55d0549dda561b575e,619.3247
d5b0b6b1d308bc5598d17171b63c220429d65882,503.4814
be5fcc60060c10729489eb296651f99cde7a1f78,463.56537
c5cf6f06593c1830f43b8310ecb5b885e06f5583,472.37952
889a6097b286730a6757ea174728eeb0a14fcc4f,566.13513
bd7f9c8640412736f83101714c2d35721753de71,442.98727
1545d81155aa885b2344c5b20f97852abf1d3021,472.37952
f77507705f197f08acf982853b4f481d7a9a0a0b,552.4893
8005937a977eaf54535cec4e86fffe0622d86027,474.3226
d548b75b88388dba356a5e7043d802523cebf7be,439.72202
5aed9b781bc9d334def639b9e22fa0edd86c4104,430.41696
8d273cc5ff9520947e212b4bab15a7bf125d51ae,595.2413
beb4b6e26c5c90c4c1f63b5402b4a27ec066799f,465.2383
6bb0347a27172b6da6a477b212ac453ee0b317d6,446.21774
2bc61953c153051cc6c5c5f279ff493c5b50f346,472.37952
5684bd0e7dbd48f198db07fd3b3de2aa5d6ea5c9,537.6609
e095d83730d16bdca52edda499352823c0ae9a7d,467.5635
7fb12a1d1f8106aa942787429c57962db62209f4,464.26474
3e0fd99c643bac4c7354025cacbc04922c4d7af8,417.7137
6bd7e53fde462120da3e1f3abc359dcd853f38a1,441.00867
e132dc710bf40da1b4e565d1ee233c1bd0ada1ae,472.37952
931c9b68503203e3dde2b2416193f56f3b3240b1,463.23657
3d9d271b0131965c3896efeee8e144733f05a89a,472.37952
886ff01a626712ff457aca87ee499fe565380a3e,472.37952
a15d809e0a87059fde96b0b69718e260119b680f,475.75894
fce9f32ec22885e4680e8e992ec173aaa112d41e,461.85367
41cdcbe8b3d19283983318846c677a4c15af4aaa,430.29672
5c89fe7d22a0bb5907dbcd78db36b5214c1f466f,472.37952
93fc86498d9aab1cc0b79b62ca83a2c303fa978d,423.48312
0cc89d9d493ab99eb527d96f179405e0ca9fe5cd,482.23642
9fbe78e4c9327af1f7c4694dfc08fb2103fe5690,422.0517
10577e52644495a112d6926d3d88de72bca9e14b,472.37952
c809774e530a33dfb2e8131fb2859acb1d60fc16,548.2928
a676a714e149fa988d1ad76ad969a949c99b3daf,472.37952
17852911ec609b95147c2b36507cf41c374feee7,574.95496
ac30e056ebf05c2d64f1827a7df1621f05ae2f49,433.35562
2818b1f99095fab6d1019efc123108c69504dfbb,436.90695
4019a9d240e065bbda6b1694ad02f785942bdce4,472.37952
3c7d52ad907c55f7334346a768b44288ebb5b72e,458.14212
2e43766fc1f5e74d18b86058d03ff824de66b9fa,472.37952
8bd427155d8fbac266279acd0e1cfbd04198f2c3,451.0559
ca7b735d284c323a2a5a8e07da8e6adf767b8e23,445.01334
dee4340768896265cc860b2143a197f1e83857dc,465.19
4859cc28af0fea9c52bfa188ab0cbd231f5bc7a9,583.2187
0013741ec1dc7e4c3b5baf73f61a47d7585292d9,491.55392
0c90c6df5e73a9831acf3a833a1589b9059a0c81,472.37952
03faf309404717170977dd61b95ff1814c40088c,441.8977
cd3f58db06e4d9d717c6cc8de31a25c53cb5ac73,439.17758
2e26d17bc182aacfaeed3b12f1a66feb40d4f96e,480.2903
ceb125e2a8f67106d58e63f317c812b764d3f725,548.3052
4b7579ff6554b6b366d2397000350dbc9fdcbafa,472.37952
7afc4443fdab80c585b84ae370e3592f73f04171,472.37952
084ac6ddb231e42eb19ee05c0d5b0f3bd7a90470,456.395
e953271d07ef14f77f07eb72a93de203efa33b06,455.95444
9d6ee37a8cd4d8bd9a3a099b8f8ee19f14235e13,433.0595
2c3e89ffb7d52702eb2d96bd704b80dc058ff897,533.36066
64383cd3683b92e1053102f3137581ee19687dbb,472.37952
4abd3801858b276db1a70ee7e94c1d899b79e380,667.96106
e8b10bed6dc25e70ba3129fa1f3f95c91ce5d23e,472.37952
c59cbd8309df8defa64508ebcbeefbcab5b24b50,442.89606
c9041f3b039b43b8eee4400b24308cb2f1c20a6e,443.62405
6dd26d0500fac7c3b12384dc9790d56647196ade,457.8799
672eac5a995e11b1dc871b27aaa5933935c462cf,472.37952
8a0bb9b0b52da6ba570837fe31c22d8f47df197c,472.37952
f99ef219338343ac35a138627ab44549fcc9247d,584.1773
4326e63cd732212597e47d63c7d3e4ce315075a7,472.37952
367a987b5a240cb3cd1ba4302f32f1e9adf75129,429.64062
71b69bc0230f1d10277c460ca6226d6886d0799a,533.2075
fe819e9bb1d110d71dcf1aa143f3e0614ead0a87,627.3848
6c389474e6fc47a559acd374747311424e4b2243,472.37952
85ddb58c793932dc0b1244a67d490cfb45c64aa6,447.91565
0683bd41ef13129ea73344ea989e0c2e93910ef2,535.73413
bdda2058e08eea69e4c188395e34efa77d626279,444.5073
fe19531e526713a5f8d49cbeff226a1b18ad4daf,472.37952
e24c79803fab5038ccbe849262f642dcbca4a735,469.70477
4078b001cf7b49e098e4812929823b5d2b1ccb52,472.37952
809a406544f9c7b0ec78cbf04043abdd3bfd5faa,481.984
10afdafe674bed7060aa03e4d3643ffd6bb1cc22,472.37952
10ce02a9154cccd22497208b8e0195af192540a7,453.5633
c29bd91764f9b9f650a926bdf2f424b4dbfa4be2,436.365
e51cb39545f074025dea07bba60fbb2ce3bbc8c1,472.37952
368c201123a334ce74cb5b5736cecdc4dcd7f43b,440.17813
396836342ad0668d13dbd20779f3faf065223e9b,472.37952
951544af1d2cc99f72def1e5050a514a7d869da7,427.43628
4dce465136c73b5cc104045314bc8c40ee0a7bcc,472.37952
47c56b81cb75952158cc58ac1dba1c6adec1e441,478.6999
e749ce60d99c6e78272a2bbf6e064087b44441f0,472.37952
19df9feceee051f2b3466617bd4969688049c530,469.9115
112515d41ca96e2dca583ac6f049404d651f7ed6,472.37952
5128a1a7c4743109ace5dcfd42879ee999290536,461.22763
396393b00220c19d1da779dd40277ab033825c5b,461.31976
aa3c70232b75e6699d4fddad8278b785019de599,472.67935
23fe757306c647c997ddd80b681ee7cdd693ed0a,460.053
8338d85c01042aa8d043b4f004e1051b7dab9385,416.11023
1ae3591562a76ac63d7f8edf9113a2eaad373539,480.3622
4fd659b8ab4ac00f9233609c32a6f735b909493e,450.0477
97c20f6f8377abce03e1a8e94f3e9428a7692d5a,671.0865
71b6c0ff2cf1ea9e3dca0f24e45d2224fdc718f2,470.09665
eb72e93988532c686581729e39b8b969e8fe11f9,508.6245
f8b9cf59ba045595c2635ca232e74e417468054f,432.32446
e2867649339be49075bcc34446b27b84685df132,555.16583
a684d0f8cbd3951c1aa7f0eb17207255da6a5342,441.9496
4b83e292acd8b9b0ff3f73d2d76786c668346b02,566.13513
f220f1ad2b33afcbe62e6d7110acbf8f33611643,443.48474
d56f89ba5ab1ac6aa1f378352545c14bab6b643c,472.37952
8e397c184b99d98a6321ece206c14e060259f972,450.12827
007d54236b259073657f2ec22ec77f01f53cc845,421.585
b821047b68fddf477c463a21d71311fe8dfeb73a,540.6635
fc00ce0aa1e7031be87c6e596b3d2e3b7bfc718d,422.3161
026b462e5963b287ce2dc90e178427b18315ecc1,472.37952
0d66828e27aca8b62da5a21d35836e0ad7299858,472.37952
7b96070e1fe3a1949cabd1a19ed516f51f4d0cce,425.94678
5446cabae69b4a3f17a93e915b20c902629f6bfb,472.37952
0031a184b641879da21aa6b20afe7fe981cbd0b9,434.0586
3b6f2590bb08848ae5b7cd08a41d1cc6a628c1f6,757.6638
f764e7fc1a9e524379fb803916a4febbe7eb24f5,472.37952
f0527e3f10cbf275c69eda7ebf7e521f74723644,480.60992
dbb9805d453e8be32d844ff35ab54818f1862c4a,444.03354
c063002d93b60b03895b07efdfb49981c0aa74cf,561.0371
79a82427efed350356cfde73470641b0143931af,465.19
998dd43e87b4e1a075aa5af92a3dd5aa644b6710,428.89838
b6896311e1e6509aa201bb98af9d59a9f92ae26d,520.2538
cdbc37753e75ff9e9084f74b9ea32790dc3021c8,534.94574
1ff27016f59accc6db15f32efc63c1e359c2e640,476.27548
9ea22356a56bcfc22a8a8a7b560904e51261c3ac,472.37952
70f54399076674b5788c25a4f91590eef521c586,483.88312
c9c74863e650894c407ecff2e859d545add51127,453.9374
5a620d93a07732b713ce1c5f8b1207fe4ddc2db5,462.1204
adb2c4c81f38b46232c14ba76031de8e4d932bfd,429.18903
ee5f9994df3331cf0df76303584bab4070a28d0d,506.86557
f1188bd78bb2caf3b243095a7efa21a90b455323,500.7511
469a2496f12cda71984b4783186e4a81ddc66d05,443.89423
53aff6504cf05345877577b392df1e6d3495f96c,451.5149
c93e7b3dbc68c73e8b971c76348d35b6ab96f832,546.87427
e3d52ab59888e30406daccc15eaa5b2c093768c4,472.37952
16e35b093d462f16bca8f46ef05907d7674171b5,417.43347
39eb70c2dee43187cd0c1e31a3ea9c4c9da6bcc7,427.00198
61d98e628e77be0d8884ce8f3108afc6ae7c5c03,485.1417
603cdac3e2637a1775d0835a35b1824a66d6f159,500.07742
729dbf9ac607943285cf9cabf80503f9e1112cb0,689.39557
6553371b304d9effccd011d3ed11f852354b335c,463.85513
dd7b89ef2c69d23491f3e4eaa9d23e0ec85cdbc2,464.19617
6b11913937224ba8eac6c17003a30e9d6939b6a3,420.06766
11cca4c8990d674ff1a5e26fe0040669e61a0233,413.421
7cc229b6a8bfb19b7018bb362188dd9bf985cddb,438.4441
569fff7fa6d66e6a99c21bd650356b830ee82ff9,527.8746
d974c6fd7a7c8a43b2aded4a925119b6d56468a8,494.53607
96c92d668b7c3585d4ca225dc2ba2d2f61a83f77,540.1799
80c9bf87c8851d126db4fac626b5d65e55bc2c11,472.37952
01f7730894bdc452e3477d93e3c54ff415b61111,459.27115
5ec28648c95c2da89e5d8edceef07e9f93cda87a,441.18268
c3f000c8196ae5fb2a6a6e1eb07ed23b5e959dc5,472.37952
c72b158cced5274845a6dd714599314634bb6c48,421.9638
c48bba8ca267525981be488ff4e86cf050164a39,421.35907
f34a161eeb0416fc4b417e93ce97909636c524a9,659.91296
c1879190680836a87f332da038342397e16c5ccf,474.31607
6cfe37fe7376f0d2f9ee084516700cfb9c5baa2f,465.61655
92b5684e2a99a7a6a2d20d8edbda70fb9b15e9e1,473.64792
54b2fd8f0178fb68be897d3c078edee23671f16a,472.37952
9bd47b6835215e353d16c1dfa6c03f4c3b2f9e1f,630.3408
f64ef391c8560402e96a9cc926483c72aebb3e8e,472.37952
9ed6c9c343caea90c23c8852d6a1d36e231bbc7c,434.02863
8833c7ba011d13481b959f08f6c7cf30a1556c6d,426.4899
6b326331104abe00432c6f1f57bc55f4224688b8,472.37952
f3ef288fa31afac3b0ca3aa433d13e272fe00266,480.59106
dd2d48e442be679f4ea26a306395cd883b62adf9,487.18427
8b1d9baf2ce110da189bdc97492dbfe0695c86aa,472.37952
c58609f09096eb6b8798597ee6e37c8c1ac0e23b,500.48785
5fdef6f4ca221d65de7129dea44cf3496f5cdd64,472.37952
2689bd93b7eeaf6477323172ff564376bbb01a61,434.82913
4627ec480f21bb94067f34cc9fbb40e25f65b478,472.37952
02099cf2215f0382aacf7329e93018c8ff49241e,472.37952
05cf942d421a1328096dd41aa129871a0f151617,467.04068
75c132a4c4e1282cdba35d9e0bdf61ae7e508b3c,477.94772
cdb9efbf46b74930f814ed3315298d246112432a,579.6459
d223498de0171aa5a893a630d50d64cdd6c3903b,516.3184
c8a54292e1a0f01824920b5ecef0ed73117c82af,455.2035
e965f4dc22429c93fe5ba5f45cb4d811697c7dd1,460.028
94e57ce9bdc898ebd57e1977d10ec1a4b1016f5a,510.91196
b083c91a03a467c488143daae73bc1ca6c67eaed,416.66675
e045a78dd6d3a80cdb933c2c633235f9400d935e,441.18268
9c03ec51a87204ffc1879e6b7a4dac8cd3d35a9d,463.2181
06dcdcbccf054a131e22e893c4ef13c5c55e95c6,526.17786
6d92d2501c29777b1ee946549b4c68855dcaf846,508.6765
7510c5fb8ba3e4f346c13e2864fe1b980d4a8ff0,521.8617
477647b25c833f63e00c3018c6e35b6f92ba3e21,472.37952
1990bceee04b458c7506e12bfc94340568e90652,472.37952
40f78aa7da9ceea65c094319f607534e9b30365e,480.43427
629098a8b4808aaf21d231d76749534f767af76f,472.37952
cea2d68d8a866c40bbf04cf59dfab64ab5728f0c,472.37952
1d24aa3d5981652501dfaed0536c6a7268269e42,509.27203
e172fa5f93736178e35f574e8c2ac09d5191ef51,424.26395
ad12d43e69656e89951352925b1783b8f52e461a,474.92407
baef769fe1e7fa60a51d42aecf92b955d4b897ea,462.425
d0dde3b886beb447747030ffc5e4df503c77ea06,428.7171
5e72d4a95f175b0f3b54cc41d54beb6574bae90f,432.40448
8e19e5d730aa06ec06279e0b711954526ac5fdf0,534.60315
930aa8888d9dfc515a1c1d862bb5e0008fa3fb37,445.60764
5132afe537cc020677fc257025ac2197ec8f4f76,425.12198
4800ed1c53611d0b9722bb55f2b5eb411d9810f2,465.67667
d241980523994e8163acc9fa7535cb8a2f4581c2,457.7047
dcca0013abf090da1a0fc8a5fdc0039fd556d540,472.37952
5bc9f56113c15fb72b540e78b9ed76e84a6bfdd0,486.04007
d53d367385fdeebd4755f504ce0b52c08212e2cf,493.71924
43345fa824e2d2e14c9e55ef4203fa7281384d08,472.2113
a1389e38917a93d168c5bf2a6b06f50e61c01bf0,472.37952
91715815e6d1a2fd369379aa2451e4d535f000ad,806.29926
fedec1c68a8209fbd9d61deb68b5758092e988b6,474.3226
595b7e5edb003a28180a8b0d017b3cb0133ea763,425.9066
8f211dc328e1b6fd9dbc8a3e9599bb952273aa69,470.74512
46a697f4c8e3f21cde73ea82e859032ba778c4a7,560.8704
9bd8e8097edf52b4f95ff4bd5d66106f2ba3b7d7,472.37952
b04f5a32926fa64f940dfc5b37827973e1ffdab7,437.78098
148e3ef8c2a7052b7a54c05c17e9a64b03dcc958,472.37952
4e52b73e91be41ec437fe105497c6fa4b2d9c2bb,423.4421
b02a44458d192e2b88fc6a22f10b76564289b3bb,525.3459
6ba95b286f8b8489fbffdfa008d07e86828c6377,472.37952
67c21afc206a6cbbcecac9f53aeef2deba622be2,472.37952
2026ef69839e751b2b78f3423b71adda30c8ff12,472.37952
0672bbae643d4a999853d5fd1f3a4341848b8525,409.34592
dbc2ffa058d03823310bd5a22ffcaaa9e164f059,484.4813
a7a7212789ecf4702334e9d7afda0bf50dcc62c7,472.37952
9ea8936fc4032e7ac564d3fb19c7eec9b82b4833,482.443
c0c1b0a9bb9f86fe701ea75200255f2841612546,473.00717
da114f441ce38da76c5732b49dd97452900c12db,472.37952
95771cfcb7feb9cd8ede0dc51ef60cc6ca31398b,445.78888
c66ecaee41d08c2aed17688c67f41ad749dd7e08,580.7462
4afb560ec531a92cbfaeeea2760d3906a237e2a4,472.37952
528dd53aac2e98ae6514637dde7bda883636187f,472.37952
b337af487f7962a13cd01ff46a8ad018c36aae13,564.9154
838819e380664b54ce26c5a374fa00d5a09f1f66,493.56958
1254edf4a16f9986b6035a98f4739a46bd445cec,473.00717
659a8a61d89abbdf4ec2b6021bd828ead0d45a7e,466.61896
a455b39a38c7eab16ffe1afc96e50ceee285e4ab,472.37952
8d8a4d18a9e48040f2d060fdebd2bf38ee6331d4,438.15512
ba3b8c7ad441d5ab525a57750951c6008c9a0ce2,450.41397
0b2bb0d770a048460635524280814fa93d61e2d9,478.7183
3d37ebd4442995d8706e2b61a82e24be7810ba60,472.52
71ebd4766a377b3136bf240effab3c4a21c1d160,445.8569
0b81e78c9196c26554e1dbfb2886d0b1caaee57f,472.37952
70a452eb2468fab6734007b7fbca04d798a577d4,641.7195
3aed699de60252c5890ae5aa8e9ee0e04762d950,426.39343
b4d92ef68697a52731950962efeef7732c598a29,470.56506
a6dd59fbc6a31fd154ec1b42f8d32b2b0f68d01e,426.72128
b0e6d9a800c6161f19982d3a2ca923369d426c3a,467.5635
0ba051d8db0608d22aa3afd1141b99096a3f1f01,474.8024
010f40757d0121c336eee26020c320b7cd22c8bd,430.4628
58db7e8ab03782cd8a74b38ca4e09d1a8d69444e,472.37952
bb012421e88a0ee1ba5eae1844981ead4ad0de14,614.55096
d00b2982cdf0b6e90a5f9dbe24eae5ffabeea87d,501.10434
84e64a158420dd8ed7712f200ece7060dd8928b9,475.80005
4a587b231549cf4dd9e8d8a6e670b1e6000cd5d8,430.5662
5f15c7c62ed22711e914ad1a88b7ffb0d207ca99,464.15952
a1aae127c63308b4a6355ccb16f99918cd513fac,472.37952
75b3ea3112b7c010512672e211971e1bc28e1c02,441.46124
5516df900f8b8146759765865b547d4101610fd6,414.32513
2b3061ad2a0578e77b7ff7fa71161138e4cc03cb,464.79694
39afaf1c7ac2609fb67d2a82420917b00cf6d8af,458.9518
5951cc578661069e16579472bc48423cd559131c,474.3226
2c4216eeeab41b8b2359c0093d08fec4c095c0e3,419.94202
226bc79b8748d5b9e71f04f7e08f3ce22b2ba5fd,519.5359
afadd9349d5960c36946b1d3f50dc70b8a72d385,472.37952
d5f020b8dcb4244a02412bbbe8be8ac0f9864a65,487.93887
af43655ead65ac652b42e062b617f290ea60f1ba,472.37952
4eb012933907d41c6a44cd988caef09980ac4115,446.66162
b0fe66a054153433ea939280a03b6078ecf5627b,450.94394
cbb7cffc69dd02f933ea1ddaad430d855c41b92d,492.8091
d047b5c1e7ebc3a0fc980bd89925a88eb60c3a95,495.12033
6e9f05d4165f979ab0421a7c4da5bbc94bb98e60,472.37952
d70866063e21b298063e910dffdb5069075912cd,472.37952
7e859ae82a9d17b86d86d99eda6e5d686c038674,456.11282
35d961b647670f9d1de666a3d453a61ab2a92a0e,472.37952
91af1ad89f229ba526ec92b2723983e53ba52476,495.11615
4b087a8143279d52ae9e2d5e032c6b63489c2fca,599.8934
92604e7c9df4b24677b55884f8331b86e058994b,530.1928
db41f8e8f96de2f4bbba079fc9fcab78811a3589,447.67413
528153c48ecb0f3be045b1089d4561e420d23789,651.9753
9f2d35c5913124f6067afb7ac08dd2016183ab38,472.37952
129a144075139d67277018fe820d4fc707e21a35,448.9854
1dcf3e435f6781415282f87c5aa126be69fc8370,489.6775
9153b7dde7dd2c4add79996a8844ae02449a1184,532.9115
f011c4b90ed283985dfb7970cf469c169981545b,474.3226
33d8209854d53a7b0fb06149502967eb02bbd30f,497.47845
80ae8a9263ab2dbb2b8594814807e70a6c300ec2,499.93198
2dc8d7a62f3cf7e88d740a13378b5f03592da235,479.31894
1a87c5992c2b13ab6e4e1b4575aa11332aa75bcb,472.37952
ce11a825c9d7995c37f8904cd25933a0ee3cefd3,446.3294
83a6c61e846e60f0ad2b5992aaf8ea5c9114952a,465.95596
96c1719829492a177943eb30b1d36a03632f2486,431.18857
2abaa7d3759d277dd920da6e8099939c1f794be0,748.3142
d85e8440d362a210b00897420c938f305e036fa3,435.28052
28b79219833b86a583f6f39b6c18ef47e60a4938,438.16434
caa68a3360ee208ecbf043899bcc1c602fdf8b67,447.38745
3b06577c39e0ec708ed8693432e578229f518745,472.37952
5c9d188e145b935bde1da2a0de0b35321c7bb272,434.99728
39de7b7dc1c52dd45dbe223a0a59658a5431363a,460.3015
59f8b4acda81257c989eee99e03b4dcd5c7db08a,472.37952
bf05715519b1e948cc6b5b56672733b370cb11c4,510.25574
1457ec567207779b174266301845e0f6b9ce0ef0,472.37952
96462e71ac074c22a557d37d04dc91de17bc3db4,472.37952
964348513599cff01cda30441227c8fb7aaa3918,452.90967
0354ab5c76efd93f7718e64f89e1af479ca6e37b,455.289
60562c040b6735756c31d3d53801bf0c968f036d,415.21136
d05bf966ff1ab2ac3aa0620fb7b9f46b9efe36f9,417.0624
76a579eef67261654c12a3b7057b364682b91d01,458.10123
b1ef1322d2d6e5b8c7b8ca2976536d9f886c4f9e,431.61844
d4844eba839f4a067125a4160e7d3b28415432a4,472.37952
a43b01b95c09f7b1887f668e50fea5986efe7122,473.56387
069f17d0415059234c20576b1b760bd3aa552f88,472.37952
b1d9b94df65e67a5d52c55a0708839264d2488d5,449.83353
68989abd3f0388b6835c6cfe2c6115bbb5d658fd,510.04202
6a066bc24679eca8c88b9c7171c89f1bda31d509,472.37952
9250a892a30183969cc275da38a38562ce2307f6,472.37952
f15c5edca1932004fb70d8779fcc2d0fb5526804,445.927
338916b4c428b53df39d8903eb484c026fab0fab,428.43774
1fb68340a712e25c2b9c1e9409aa67ea9d8c10ba,472.37952
508fb8507c33a15fb4655b07cf9d86a2f324fad5,516.8367
6d4bee056abcea733d36060113427081daae72d1,799.2082
5a8bbf28eb86b6a674527b2e03ad60d8e35eff3f,472.37952
a032c86d0903ec6cb708ee26590cc06c29a2a490,499.17307
39d7cd51e8b454698d0b88a3a66d87e886f4f284,472.37952
72abb9585ff5fad1e243d34c7d1ad69e5ead1f5f,660.14154
f7fe5ca92fc675604a80acb04247d1ec2d40e066,469.22302
2ecbd0a32578c598c7b11c45cfbfc281aa898999,455.4886
fc5b56b3712d7c98ce1caf52d085c5e7ffa4a06b,572.7495
b698fe59ed113dba7e6c94cd6682d3acffc0050a,472.37952
3f0aabd602e0ec426a7a77327ce68571ee46988a,472.37952
31d8d7b803ec6856465de2b6549994a2900a7fa8,439.7263
c8400a9922328f463838ea5cd9029a8b56bd9b56,448.8985
05c1f2b2273688b2bcb99e6c3ae64e85ade9a0fe,459.06708
a01e0c6a668906165e58e67f4cb832b4f6f76ffe,435.49298
ae5c5d5c814e086c7b7de4c3dab4e6758525f777,509.50797
93f6002c174ea7b386b1a909d97c9cc8f20e33b5,461.7716
3c9a334da41db15852294edfa891312f5999a74e,643.2803
d2c2bbfac45a0b703f1b210d57c7fd27d76a17ed,437.95264
9b2ec04e55645942f7cbffe895f18dade1c4bb98,437.01736
43b5f95ccb6ca8034357b18328fcda45ce9d6a6c,472.37952
dc9aac8ce495d0bc5199cdba4aeca815e2180f0f,441.18268
92c895bc37dbdaa752903a47b054f9feee7f2e00,472.37952
2d7302dc7ff97f99ed1e2445f2b0f280c181c91c,627.60547
5b0ed5b582de51c6377b545ba47ee47a1e1a57da,462.38297
27d52323a6cd30cbaad5a3c56dd486e50868c054,498.8438
18a653046a82a4c5cafbb1bcd27cb5b0f8875292,486.3576
8d335794a40dd8b2cd2a63b7befb612595ac9b33,449.97144
8bae38d71e416109afeb44e44f049ca05063b32d,500.65952
5aa3f595cedc6029676923a0ced951c763eb759a,446.05164
3e26ead038e5b5759d3d85073df16d3c6277a1d6,472.37952
9711deaac163efb67ebb06a389676b2aa97279bd,532.66547
d41be81b2c78069c4b4f0aacd62aa39fa84f08ec,472.37952
05b619d9bc82a73a3f9bc2082fa915e9983dcd6c,436.69873
